id,state.code,name,full_code,city.code,city.name
990,20,Santa Magdalena Jicotlán,20047
991,20,Magdalena Mixtepec,20048
993,20,Magdalena Peñasco,20050
995,20,Magdalena Tequisistlán,20052
996,20,Magdalena Tlacotepec,20053
997,20,Magdalena Zahuatlán,20054
998,20,Mariscala de Juárez,20055
999,20,Mártires de Tacubaya,20056
1003,20,Mixistlán de la Reforma,20060
1004,20,Monjas,20061
1005,20,Natividad,20062
1006,20,Nazareno Etla,20063
1007,20,Nejapa de Madero,20064
1008,20,Ixpantepec Nieves,20065
1011,20,Ocotlán de Morelos,20068
1012,20,La Pe,20069
1013,20,Pinotepa de Don Luis,20070
1015,20,San José del Progreso,20072
1016,20,Putla Villa de Guerrero,20073
1018,20,Reforma de Pineda,20075
1019,20,La Reforma,20076
1020,20,Reyes Etla,20077
1021,20,Rojas de Cuauhtémoc,20078
1022,20,Salina Cruz,20079,33,Tehuantepec
1024,20,San Agustín Atenango,20081
1025,20,San Agustín Chayuco,20082
1027,20,San Agustín Etla,20084
1028,20,San Agustín Loxicha,20085
1031,20,San Andrés Cabecera Nueva,20088
1032,20,San Andrés Dinicuiti,20089
1033,20,San Andrés Huaxpaltepec,20090
1034,20,San Andrés Huayápam,20091,32,Oaxaca
1037,20,San Andrés Nuxiño,20094
1038,20,San Andrés Paxtlán,20095
1039,20,San Andrés Sinaxtla,20096
1040,20,San Andrés Solaga,20097
1041,20,San Andrés Teotilálpam,20098
1043,20,San Andrés Yaá,20100
1045,20,San Andrés Zautla,20102
1046,20,San Antonino Castillo Velasco,20103
661,15,Chiconcuac,15030,13,Valle de México
961,20,La Compañía,20017
1051,20,San Antonio Huitepec,20108
1053,20,San Antonio Sinicahua,20110
1054,20,San Antonio Tepetlapa,20111
1056,20,San Baltazar Loxicha,20113
1058,20,San Bartolo Coyotepec,20115,32,Oaxaca
1059,20,San Bartolomé Ayautla,20116
1060,20,San Bartolomé Loxicha,20117
1062,20,San Bartolomé Yucuañe,20119
1064,20,San Bartolo Soyaltepec,20121
1065,20,San Bartolo Yautepec,20122
1066,20,San Bernardo Mixtepec,20123
1067,20,San Blas Atempa,20124,33,Tehuantepec
1068,20,San Carlos Yautepec,20125
1071,20,San Cristóbal Lachirioag,20128
1073,20,San Dionisio del Mar,20130
1074,20,San Dionisio Ocotepec,20131
1075,20,San Dionisio Ocotlán,20132
1077,20,San Felipe Jalapa de Díaz,20134
1078,20,San Felipe Tejalápam,20135
1080,20,San Francisco Cahuacuá,20137
1081,20,San Francisco Cajonos,20138
1082,20,San Francisco Chapulapa,20139
1084,20,San Francisco del Mar,20141
1085,20,San Francisco Huehuetlán,20142
1086,20,San Francisco Ixhuatán,20143
1088,20,San Francisco Lachigoló,20145
1090,20,San Francisco Nuxaño,20147
1091,20,San Francisco Ozolotepec,20148
1092,20,San Francisco Sola,20149
1093,20,San Francisco Telixtlahuaca,20150
1097,20,San Ildefonso Amatlán,20154
1098,20,San Ildefonso Sola,20155
1099,20,San Ildefonso Villa Alta,20156
1100,20,San Jacinto Amilpas,20157,32,Oaxaca
1101,20,San Jacinto Tlacotepec,20158
1103,20,San Jerónimo Silacayoapilla,20160
1104,20,San Jerónimo Sosola,20161
1106,20,San Jerónimo Tecóatl,20163
1107,20,San Jorge Nuchita,20164
1108,20,San José Ayuquila,20165
1110,20,San José del Peñasco,20167
1111,20,San José Estancia Grande,20168
1112,20,San José Independencia,20169
1114,20,San José Tenango,20171
1116,20,San Juan Atepec,20173
1117,20,Ánimas Trujano,20174,32,Oaxaca
1118,20,San Juan Bautista Atatlahuca,20175
1122,20,San Juan Bautista Jayacatlán,20179
1123,20,San Juan Bautista Lo de Soto,20180
1124,20,San Juan Bautista Suchitepec,20181
1125,20,San Juan Bautista Tlacoatzintepec,20182
1128,20,San Juan Cacahuatepec,20185
1129,20,San Juan Cieneguilla,20186
1130,20,San Juan Coatzóspam,20187
1132,20,San Juan Comaltepec,20189
199,08,Aquiles Serdán,08004,12,Chihuahua
1048,20,San Antonino Monte Verde,20105
2159,30,Nanchital de Lázaro Cárdenas del Río,30206,52,Coatzacoalcos
1136,20,San Juan del Estado,20193
1137,20,San Juan Diuxi,20195
1140,20,San Juan Guichicovi,20198
1141,20,San Juan Ihualtepec,20199
1142,20,San Juan Juquila Mixes,20200
1144,20,San Juan Lachao,20202
1146,20,San Juan Lajarcia,20204
1147,20,San Juan Lalana,20205
1149,20,San Juan Mazatlán,20207
1150,20,San Juan Mixtepec - Dto. 08 -,20208
1152,20,San Juan Ñumí,20210
1153,20,San Juan Ozolotepec,20211
1154,20,San Juan Petlapa,20212
1155,20,San Juan Quiahije,20213
1157,20,San Juan Sayultepec,20215
1158,20,San Juan Tabaá,20216
1159,20,San Juan Tamazola,20217
1161,20,San Juan Teitipac,20219
1162,20,San Juan Tepeuxila,20220
1163,20,San Juan Teposcolula,20221
1164,20,San Juan Yaeé,20222
1166,20,San Juan Yucuita,20224
1167,20,San Lorenzo,20225
1169,20,San Lorenzo Cacaotepec,20227,32,Oaxaca
1170,20,San Lorenzo Cuaunecuiltitla,20228
1171,20,San Lorenzo Texmelúcan,20229
1174,20,San Lucas Ojitlán,20232
1175,20,San Lucas Quiaviní,20233
