Clave Municipio,Colonia,OC Identificada,Acumulado,2023 a 2025
23004,Francisco Villa,Banda del Chore,1,
23004,Italia,Cártel de Caborca,,1
23004,La Unión,Cártel de Caborca,,1
23004,Luis Echeverría,La Barredora,1,
23004,Mahahual,Cártel de Sinaloa,1,1
23004,Nicolás Bravo,Cártel de Caborca,,1
23004,Prof. Sergio Butrón Casas,Los Bonfiles,1,
23004,Solidaridad,Banda del Chato,1,
23004,Subteniente López,Cártel de Caborca,,1
23005,,Banda de El Broca,1,
23005,,Banda de Los Pacíficos,1,1
23005,,Banda de robachicos,1,
23005,,Banda del Poncho,1,
23005,,Banda del Sony,1,
23005,,Cártel de Caborca,1,1
23005,,Cártel de Cancún,1,1
23005,,Cártel de Los Beltrán Leyva,1,1
23005,,Cártel de Sinaloa,1,1
23005,,Cártel del Golfo,1,1
23005,,Cártel Jalisco Nueva Generación,1,1
23005,,Hermanos Marcu,1,
23005,,Izmaylovskaya,1,
23005,,La Línea,1,
23005,,Los Arzate,1,
23005,,Los Bonfiles,1,1
23005,,Los Pelones,1,1
23005,,Los Rojos,1,1
23005,,Los Talibanes,1,1
23005,,Los Zetas Vieja Escuela,1,1
23005,,Solntsevskaya Bratva,1,
23005,,Tambovskaya Bratva,1,
23005, Alfredo V Bonfil,Banda de la Riviera Maya,1,
23005, Alfredo V Bonfil,Cártel de Cancún,1,
23005, Alfredo V Bonfil,Los Pelones,1,
23005, Hacienda Real del Caribe,La Barredora,1,
23005, Juárez,Los Pelones,1,
23005, Los Héroes,La Barredora,1,
23005, Los Santos,La Barredora,1,
23005, Región 103,Cártel Jalisco Nueva Generación,1,
23005, Región 220,Cártel de Sinaloa,1,
23005, Región 227,La Barredora,1,
23005, Región 227,Los Bonfiles,1,
23005, Región 516,Cártel Jalisco Nueva Generación,1,
23005, Región 519,Chapitos-CJNG,1,
23005, Región 92,Cártel Jalisco Nueva Generación,1,
23005, Región 92,Los Bonfiles,1,
23005, Región 94,Los Bonfiles,1,
23005, Región 95,Chapitos-CJNG,1,
23005, Residencial Alejandría,Los Rojos,1,
23005, Supermanzana 107,Cártel Jalisco Nueva Generación,1,
23005, Supermanzana 108,Cártel Jalisco Nueva Generación,1,
23005, Supermanzana 108,Los Pelones,1,
23005, Supermanzana 109,Cártel Jalisco Nueva Generación,1,
23005, Supermanzana 15,Los Chacones,1,
23005, Supermanzana 204,Cártel de Sinaloa,1,
23005, Supermanzana 217,Cártel Jalisco Nueva Generación,1,
23005, Supermanzana 226,La Barredora,1,
23005, Supermanzana 248,Cártel de Sinaloa,1,
23005, Supermanzana 259,La Barredora,1,
23005, Supermanzana 31,Los Chacones,1,
23005, Supermanzana 330,Chapitos-CJNG,1,
23005, Supermanzana 39,Cártel Jalisco Nueva Generación,1,
23005, Supermanzana 40,Los Bonfiles,1,
23005, Supermanzana 525,Cártel Jalisco Nueva Generación,1,
23005, Supermanzana 525,La Barredora,1,
23005, Supermanzana 59,Los Bonfiles,1,
23005, Supermanzana 66,La Barredora,1,
23005, Supermanzana 7,Cártel Jalisco Nueva Generación,1,
23005, Villas Del Caribe,Cártel Jalisco Nueva Generación,1,
23005, Zona Hotelera,Banda de los Rólex,1,
23005, Zona Hotelera,Cártel Jalisco Nueva Generación,1,
23005, Zona Hotelera,La Barredora,1,
23005, Zona Hotelera,Los Bonfiles,1,
23005,Alfredo V Bonfil,Banda del Chore,1,
23005,Alfredo V Bonfil,Cártel de Sinaloa,1,1
23005,Alfredo V Bonfil,Los Bonfiles,1,
23005,Cancún (Internacional de Cancún),Cártel Jalisco Nueva Generación,,1
23005,Cancún (Internacional de Cancún),La Bhardwaj,,1
23005,Cancún Centro,Banda del Hindú,1,1
23005,Cancún Centro,Cártel de Cancún,1,
23005,Cancún Centro,Chapitos-CJNG,1,1
23005,Cancún Centro,Dalen,,1
23005,Cancún Centro,Los Chilangos (Quintana Roo),1,1
23005,Cancún Centro,Los Pelones,1,1
23005,Cancún Centro,Los Primos,,1
23005,Juárez,Los Pelones,,1
23005,Paraíso Maya,Cártel Jalisco Nueva Generación,1,1
23005,Región 103,Cártel Jalisco Nueva Generación,,1
23005,Región 103,Los Rojos,1,
23005,Región 202,La Empresa,1,1
23005,Región 220,Cártel de Sinaloa,,1
23005,Región 235,La Barredora,1,1
23005,Región 519,Chapitos-CJNG,,1
23005,Región 92,Banda de la Riviera Maya,1,
23005,Región 93,Autodefensas de Quintana Roo,1,
23005,Región 95,Chapitos-CJNG,,1
23005,SM 313,Los Chacones,1,
23005,Supermanzana 1 Centro,Los Zetas Vieja Escuela,1,
23005,Supermanzana 204,Cártel de Sinaloa,,1
23005,Supermanzana 217,Cártel del Noreste,1,
23005,Supermanzana 248,Cártel de Sinaloa,,1
23005,Supermanzana 259,La Barredora,,1
23005,Supermanzana 31,Los Chacones,,1
23005,Supermanzana 330,Chapitos-CJNG,,1
23005,Supermanzana 56,Banda de los Rólex,1,1
23005,Zona Hotelera,Banda de Los Pacíficos,1,1
23005,Zona Hotelera,Banda de los Rólex,,1
23005,Zona Hotelera,Cártel Jalisco Nueva Generación,,1
23005,Zona Hotelera,Los Skinny,1,1
23006,,Cártel de Sinaloa,1,1
23006,,Cártel del Noreste,1,
23006,,Cártel Jalisco Nueva Generación,1,
23007,,Cártel de Sinaloa,1,
23007,,Cártel Independientes,1,1
23007,,Los Compich,1,1
23007,,Los Osos,1,1
23007,Kantunilkin Centro,Chapitos-CJNG,1,1
23007,Nuevo Xcan,Los Compich,1,1
23008,,Banda de la Riviera Maya,1,1
23008,,Cártel de Caborca,1,1
23008,,Cártel de Cancún,1,
23008,,Cártel de Los Beltrán Leyva,1,1
23008,,Cártel de Sinaloa,1,1
23008,,Cártel del Golfo,1,1
23008,,Cártel Jalisco Nueva Generación,1,1
23008,,Izmaylovskaya,1,
23008,,La Barredora,1,1
23008,,La Gente de Aquiles,1,
23008,,Los Cebús,1,
23008,,Los Pelones,1,1
23008,,Los Rojos,1,1
23008,,Los Zetas Vieja Escuela,1,1
23008,,Solntsevskaya Bratva,1,
23008,,Tambovskaya Bratva,1,
23008, Playa del Carmen,Hells Angels Motorcycle Club,1,
23008, Playa del Cármen,Cártel Jalisco Nueva Generación,1,
23008, Villas del Sol Plus,Los Pelones,1,
23008,Ejidal,Cártel de Sinaloa (Los Guzmán),1,1
23008,La Toscana,Los Zetas Vieja Escuela,1,
23008,Luis Donaldo Colosio,Cártel Jalisco Nueva Generación,1,
23008,Paseos de Xcacel,Cártel Jalisco Nueva Generación,,1
23008,Playa Car Fase I,Hells Angels Motorcycle Club,1,1
23008,Playa Car Fase I,Los Cuinis,1,1
23008,Playa del Carmen,Cártel de Caborca,,1
23008,Playa del Carmen,Cártel Jalisco Nueva Generación,,1
23008,Playa del Carmen,La Serpiente,1,
23008,Playa del Carmen,Los Pelones,,1
23008,Playa del Carmen Centro,Cártel Jalisco Nueva Generación,,1
23008,Playa del Carmen Centro,Los Pelones,1,
23008,Villas del Sol Plus,El Galletas,1,1
23008,Villas del Sol Plus,Los Pelones,,1
23009,,Banda de la Riviera Maya,1,
23009,,Banda de los Rólex,1,1
23009,,Banda del Dober,1,
23009,,Cártel de Caborca,1,1
23009,,Cártel de Cancún,1,
23009,,Cártel de Quintana Roo,1,1
23009,,Cártel de Sinaloa,1,1
23009,,Cártel Jalisco Nueva Generación,1,1
23009,,El Galletas,1,1
23009,,La Nueva Empresa,1,
23009,,Los Bonfiles,1,
23009,,Los Osos,1,
23009,,Los Pelones,1,1
23009,,XL,1,1
23009, Tulum Centro,Cártel Jalisco Nueva Generación,1,
23009, Tulum Centro,La Barredora,1,
23009,Javier Rojo Gómez (Punta Allen),La Barredora,1,
23009,La Veleta,Cártel Jalisco Nueva Generación,1,1
23009,Tulum Centro,Banda del Chore,1,
23009,Tulum Centro,Banda del Cuervo,1,
23009,Tulum Centro,Cártel de Sinaloa,1,
23009,Tulum Centro,Cártel Jalisco Nueva Generación,,1
23009,Tulum Centro,Los Cebús,1,
23009,Tulum Centro,Los Compich,1,
23009,Tulum Centro,Los Pelones,1,
23010,,Cártel de Caborca,1,1
23010,,Cártel de Sinaloa,1,1
23010,,Cártel Jalisco Nueva Generación,1,1
23010,,Guerreros Unidos,1,
23010,,Los Coroneles,1,
23010,Gonzalo Guerrero,Cártel del Noreste,1,
23010,Limones,Cártel de Caborca,1,
23010,Limones,Cártel de Sinaloa,1,1
23010,Limones,Cártel de Sinaloa (Los Guzmán),1,
23010,Salamanca,Los Leal,1,
23011,,Cártel de Sinaloa,1,1
23011,,Cártel Jalisco Nueva Generación,1,1
23011,,La Barredora,1,
23011,,Los Pelones,1,1
23011,Leona Vicario,Chapitos-CJNG,1,1
23011,Puerto Morelos,Los Bonfiles,1,
24000,,Banda del Costeño,1,1
24000,,Cártel de Caborca,1,1
24000,,Cártel de los Alemanes,1,1
24000,,Cártel de Santa Rosa de Lima,1,1
24000,,Cártel de Sinaloa,1,1
24000,,Cártel de Sinaloa (Los Zambada),1,1
24000,,Cártel del Golfo,1,1
24000,,Cártel del Noreste,1,1
24000,,Cártel Inmobiliario,1,1
24000,,Cártel Jalisco Nueva Generación,1,1
24000,,Gpo. Flechas Operativa M.Z.,1,1
24000,,Los Colombianos,1,1
24000,,Los Cuinis,1,
24000,,Los Escorpiones,1,1
24000,,Los Primos,,1
24001,,Los Zetas Vieja Escuela,1,
24002,,Los Ciclones,1,
24002,,Los Zetas Vieja Escuela,1,1
24005,,Banda de La Dueña,1,1
24005,,Cártel Jalisco Nueva Generación,1,1
24005,,Grupo Bravo,1,1
24005,,Los Zetas Vieja Escuela,1,1
24008,,Cártel de los Alemanes,1,1
24008,,Cártel del Noreste,1,1
24008,,Cártel Jalisco Nueva Generación,1,1
24010,,Cártel San Luis Potosí Nueva Generación,1,
24010,,Espartano,1,1
24010,,Grupo Squalo El Señor de la P,1,1
24010,,Los Ciclones,1,
24010,,Los Escorpiones,1,1
24010,,Los Zetas Vieja Escuela,1,1
24011,,Cártel Jalisco Nueva Generación,1,1
24011,,Espartano,1,1
24011,,Grupo Squalo El Señor de la P,1,1
24011,,Los Escorpiones,1,1
24011,,Los Zetas Vieja Escuela,1,1
24012,,Cártel de Santa Rosa de Lima,1,1
24013,,Cártel de los Alemanes,1,1
24013,,Cártel del Golfo,,1
24013,,Cártel del Noreste,1,1
24013,,Cártel Jalisco Nueva Generación,1,1
24013,,Cártel San Luis Potosí Nueva Generación,1,
24013,,Espartano,1,1
24013,,Grupo Squalo El Señor de la P,1,1
24013,,Los Ciclones,1,
24013,,Los Escorpiones,1,1
24013,,Los Zetas Vieja Escuela,1,
24013,Buenos Aires,Cártel del Golfo,1,1
24014,,Los Ciclones,1,
24015,,Cártel del Noreste,,1
24015,,Grupo Bravo,,1
24015,,Los Ciclones,1,
24016,,Cártel de los Alemanes,,1
24016,,Cártel del Golfo,,1
24016,,Cártel Jalisco Nueva Generación,1,1
24016,,Espartano,1,1
24016,,Grupo Squalo El Señor de la P,1,1
24016,,Los Ciclones,1,
24016,,Los Escorpiones,1,1
24017,,Cártel de los Alemanes,1,1
24017,,Cártel del Noreste,1,1
24017,,Cártel Jalisco Nueva Generación,1,1
24017,,Los Ciclones,1,
24017,La Noria de las Flores,Cártel de Sinaloa,1,1
24018,,Espartano,1,1
24018,,Grupo Squalo El Señor de la P,1,1
24018,,Los Ciclones,1,
24018,,Los Escorpiones,1,1
24020,,Cártel de los Alemanes,1,1
24020,,Cártel de Sinaloa,,1
24020,,Cártel del Golfo,1,1
24020,,Cártel del Noreste,1,1
24020,,Cártel Jalisco Nueva Generación,1,1
24020,,Cártel San Luis Potosí Nueva Generación,1,
24020,,Los Ciclones,1,1
24020,,Los Zetas Vieja Escuela,1,1
24021,,Los Ciclones,1,
24022,,Los Ciclones,1,
24022,,Los Zetas Vieja Escuela,1,
24023,,Espartano,1,1
24023,,Grupo Squalo El Señor de la P,1,1
24023,,Los Ciclones,1,
24023,,Los Escorpiones,1,1
24024,,Cártel Jalisco Nueva Generación,1,1
24024,,Cártel San Luis Potosí Nueva Generación,1,
24024,,Espartano,1,1
24024,,Grupo Bravo,1,1
24024,,Grupo Squalo El Señor de la P,1,1
24024,,Los Ciclones,1,
24024,,Los Escorpiones,1,1
24024,,Los Talibanes,1,1
24024,,Los Zetas Vieja Escuela,1,1
24025,,Cártel Jalisco Nueva Generación,1,
24025,,Cártel San Luis Potosí Nueva Generación,1,
24025,,Los Ciclones,1,
24025,,Los Talibanes,1,
24026,,Los Zetas Vieja Escuela,1,
24028,,Banda de los Rólex,1,1
24028,,Cártel de los Alemanes,1,1
24028,,Cártel del Golfo,1,1
24028,,Cártel del Noreste,1,1
24028,,Cártel Jalisco Nueva Generación,1,1
24028,,Cártel San Luis Potosí Nueva Generación,1,
24028,,Espartano,1,1
24028,,Grupo Bravo,,1
24028,,Grupo Squalo El Señor de la P,1,1
24028,,La Fama 11,1,
24028,,La Fantasma 18,1,
24028,,Los Escorpiones,1,1
24028,,Los Zetas Vieja Escuela,1,
24028, Campestre de Golf,Banda del fraccionamiento,1,
24028, Pedregal del Valle,Banda del fraccionamiento,1,
24028, San Luis Potosí Centro,Grupo Bravo,1,
24028,Barrio Vergel,Banda del taxi,1,
24028,Club de Golf la Loma,Banda del fraccionamiento,1,
24028,El Huizache,Los Ciclones,1,
24028,La Pila,Cártel de los Alemanes,1,1
24028,La Pila,Cártel Jalisco Nueva Generación,1,
24028,Peñasco,Grupo Bravo,1,1
24028,San Luis Potosí Centro,Grupo Bravo,,1
24029,,Cártel de la Unión Huasteca,1,1
24029,,Cártel de los Alemanes,1,1
24029,,Cártel Jalisco Nueva Generación,1,
24029,,Los Zetas Vieja Escuela,1,
24032,,Cártel San Luis Potosí Nueva Generación,1,
24032,Gustavo Díaz Ordaz,Cártel Jalisco Nueva Generación,1,
24033,,Los Ciclones,1,
24033,,Los Talibanes,1,
24034,,Cártel Jalisco Nueva Generación,1,1
24034,,Cártel San Luis Potosí Nueva Generación,1,1
24034,,Espartano,1,1
24034,,Grupo Squalo El Señor de la P,1,1
24034,,Los Escorpiones,1,1
24034,,Los Zetas Vieja Escuela,1,
24035,,Cártel de los Alemanes,1,1
24035,,Cártel del Golfo,1,1
24035,,Cártel del Noreste,1,1
24035,,Cártel Jalisco Nueva Generación,1,1
24035,,Cártel San Luis Potosí Nueva Generación,1,
24035,,Los Zetas Vieja Escuela,1,
24035, Pavón II,Cártel del Noreste,1,
24035,Palma de La Cruz,Cártel de los Alemanes,1,1
24035,Reforma 2da. Sección,Cártel del Noreste,1,
24036,,Cártel Jalisco Nueva Generación,1,1
24036,,Espartano,1,1
24036,,Grupo Squalo El Señor de la P,1,1
24036,,Los Escorpiones,1,1
24037,,Cártel de la Unión Huasteca,1,1
24037,,Cártel de los Alemanes,1,1
24037,,Cártel Jalisco Nueva Generación,1,1
24037,,Los Zetas Vieja Escuela,1,
24038,,Cártel Jalisco Nueva Generación,1,
24038,,Cártel San Luis Potosí Nueva Generación,1,1
24039,,Cártel de los Alemanes,1,1
24039,,Cártel San Luis Potosí Nueva Generación,1,1
24039,,Los Zetas Vieja Escuela,1,1
24040,,Cártel de los Alemanes,1,1
24040,,Cártel del Golfo,,1
24040,,Cártel del Noreste,1,1
24040,,Cártel Jalisco Nueva Generación,1,1
24040,,Cártel San Luis Potosí Nueva Generación,1,1
24040,,Espartano,1,1
24040,,Grupo Squalo El Señor de la P,1,1
24040,,La Nueva Familia Michoacana,1,1
24040,,Los Ciclones,1,
24040,,Los Escorpiones,1,1
24040,,Los Rojos,1,1
24042,,Cártel de los Alemanes,1,1
24042,,Cártel del Noreste,1,1
24042,,Cártel Jalisco Nueva Generación,1,1
24042,,Cártel San Luis Potosí Nueva Generación,1,1
24042,,Espartano,1,1
24042,,Grupo Squalo El Señor de la P,1,1
24042,,Los Escorpiones,1,1
24042,,Los Zetas Vieja Escuela,1,1
24043,,Cártel Jalisco Nueva Generación,1,
24043,,Cártel San Luis Potosí Nueva Generación,1,
24045,,Los Ciclones,1,
24046,,Cártel Jalisco Nueva Generación,1,
24049,,Los Talibanes,1,
24050,,Cártel de los Alemanes,1,1
24050,,Cártel Jalisco Nueva Generación,1,1
24050,,Cártel San Luis Potosí Nueva Generación,1,
24050,Villa de Reyes Centro,Cártel Jalisco Nueva Generación,1,1
24051,,Cártel de los Alemanes,1,1
24051,,Cártel del Noreste,1,1
24051,,Cártel Jalisco Nueva Generación,1,1
24051,,Los Ciclones,1,
24053,,Cártel de la Unión Huasteca,1,1
24053,,Cártel de los Alemanes,1,1
24053,,Cártel Jalisco Nueva Generación,1,1
24053,,Los Ciclones,1,
24054,,Cártel de la Unión Huasteca,1,1
24054,,Cártel de los Alemanes,1,1
24054,,Cártel Jalisco Nueva Generación,1,1
24054,,Los Ciclones,1,1
24054,,Los Zetas Vieja Escuela,1,
24055,,Cártel Jalisco Nueva Generación,1,
24055,,Cártel San Luis Potosí Nueva Generación,1,
24056,,Cártel de los Alemanes,1,1
24056,,Cártel de los Ministeriales,1,
24056,,Cártel del Noreste,1,1
24056,,Cártel Jalisco Nueva Generación,1,1
24056,,Cártel San Luis Potosí Nueva Generación,1,
24057,,Cártel de la Unión Huasteca,1,1
24057,,Cártel de los Alemanes,1,1
24057,,Cártel Jalisco Nueva Generación,1,1
24057,,Los Zetas Vieja Escuela,1,
24058,,Cártel Jalisco Nueva Generación,1,1
24058,,Espartano,1,1
24058,,Grupo Squalo El Señor de la P,1,1
24058,,Los Escorpiones,1,1
24058,,Los Zetas Vieja Escuela,1,1
25000,,Cártel de Sinaloa (Los Guzmán),1,1
25000,,Cártel de Sinaloa (Los Zambada),1,1
25000,,Cártel Jalisco Nueva Generación,1,1
25000,,Don Lemo,1,1
25000,,El 00,1,1
25000,,El 40,1,1
25000,,El Limón,1,1
25000,,Gente Nueva,1,
25000,,Grupo del Guano,1,
25000,,Los Cabrera,1,1
25000,,Los Coroneles,1,
25000,,Los Güeritos,1,1
25000,,Los Mazatlecos,1,1
25000,,Los Ninis,1,1
25000,,Los Salazar,1,
25001,,Cártel de Sinaloa,1,1
25001,,Cártel de Sinaloa (Los Zambada),1,1
25001,,Los Mazatlecos,1,1
25001, Los Mochis,Cártel de Sinaloa,1,
25001, Los Mochis,Los Mazatlecos,1,
25001, Los Mochis,Organización criminal de la familia Meza Flores,1,
25001, Scally,Los Mazatlecos,1,
25001, Topolobampo,Cártel de Los Beltrán Leyva,1,
25001, Topolobampo,Cártel de Sinaloa (Los Zambada),1,
25001,Goros 2,Los Mazatlecos,1,1
25001,Los Mochis,Cártel de Los Arellano Félix,,1
25001,Los Mochis,Cártel de Los Beltrán Leyva,1,1
25001,Los Mochis,Cártel de Sinaloa,,1
25001,Los Mochis,Cártel de Sinaloa (Los Guzmán),1,
25001,Los Mochis,Cártel de Sinaloa (Los Zambada),1,1
25001,Los Mochis,Fuerzas Especiales Avendaño,1,1
25001,Los Mochis,Los Mazatlecos,,1
25001,Scally,Los Mazatlecos,,1
25001,Topolobampo,Cártel de Los Beltrán Leyva,,1
25001,Topolobampo,Cártel de Sinaloa,1,1
25001,Topolobampo,Cártel de Sinaloa (Los Zambada),,1
25001,Topolobampo,Clan Zheng,1,
25001,Topolobampo,Organización criminal de la familia Meza Flores,1,
25002,,Los Chimales,1,1
25002,,Los Güeritos,1,1
25002,,Los Ninis,1,1
25002,La Palma,Cártel de Sinaloa (Los Guzmán),1,1
25002,Leopoldo Sánchez Celis (El Gato de Lara),Cártel de Los Beltrán Leyva,1,1
25002,Leopoldo Sánchez Celis (El Gato de Lara),Cártel de Sinaloa,1,1
25003,,Cártel de Sinaloa,1,1
25003,,Cártel de Sinaloa (Los Guzmán),1,1
25003,,Los Chimales,1,1
25003,,Los Güeritos,1,1
25003,,Los Ninis,1,1
25003,,Los Páez,1,
25003, Surutato,Cártel de Sinaloa (Los Guzmán),1,
25003,Bacacoragua,Cártel de Sinaloa (Los Guzmán),,1
25003,Bacacoragua,Cártel de Sinaloa (Los Zambada),,1
25003,El Chorro,Cártel de Sinaloa (Los Guzmán),,1
25003,El Chorro,Cártel de Sinaloa (Los Zambada),,1
25003,Huixiopa,Cártel de Sinaloa (Los Guzmán),,1
25003,Huixiopa,Cártel de Sinaloa (Los Zambada),,1
25003,La Lapara,Cártel de Sinaloa (Los Guzmán),,1
25003,La Lapara,Cártel de Sinaloa (Los Zambada),,1
25003,La Majada de Arriba,Cártel de Sinaloa (Los Zambada),1,1
25003,La Palma,Cártel de Sinaloa (Los Guzmán),,1
25003,La Palma,Cártel de Sinaloa (Los Zambada),,1
25003,La Tuna,Fuerzas Especiales Unión,,1
25003,La Tuna,Grupo del Guano,,1
25003,La Tuna,Los Mazatlecos,,1
25003,Los Naranjos,Cártel de Sinaloa (Los Guzmán),1,
25003,Potrero de la Vainilla,Cártel de Sinaloa (Los Guzmán),,1
25003,Potrero de la Vainilla,Cártel de Sinaloa (Los Zambada),,1
25003,San José del Barranco,Cártel de Sinaloa (Los Guzmán),,1
25003,San José del Barranco,Cártel de Sinaloa (Los Zambada),,1
25003,San José del Llano,Fuerzas Especiales Unión,,1
25003,Surutato,Cártel de Sinaloa (Los Guzmán),,1
25004,,Cártel de Sinaloa (Los Guzmán),1,1
25004,,Cártel de Sinaloa (Los Zambada),1,1
25004,,Fuerzas Especiales Unión,,1
25004,,Los Cabrera,1,1
25004,,Los Chimales,1,1
25004,,Los Güeritos,1,1
25004,,Los Ninis,1,1
25004, El Batel,Cártel de Sinaloa (Los Guzmán),1,
25004, El Batel,Cártel de Sinaloa (Los Zambada),1,
25004, El Palmito,Cártel de Sinaloa (Los Guzmán),1,
25004, El Palmito,Cártel de Sinaloa (Los Zambada),1,
25004, La Capilla del Taxte,Cártel de Sinaloa (Los Guzmán),1,
25004, La Capilla del Taxte,Cártel de Sinaloa (Los Zambada),1,
25004, La Petaca,Cártel de Sinaloa (Los Guzmán),1,
25004, La Petaca,Cártel de Sinaloa (Los Zambada),1,
25004, Las Guacamayas,Cártel de Sinaloa (Los Guzmán),1,
25004, Las Guacamayas,Cártel de Sinaloa (Los Zambada),1,
25004, Las Iguanas,Cártel de Sinaloa (Los Guzmán),1,
25004, Las Iguanas,Cártel de Sinaloa (Los Zambada),1,
25004, Loberas,Cártel de Sinaloa (Los Guzmán),1,
25004, Loberas,Cártel de Sinaloa (Los Zambada),1,
25004, Palmillas,Cártel de Sinaloa (Los Guzmán),1,
25004, Palmillas,Cártel de Sinaloa (Los Zambada),1,
25004, Potrerillos,Cártel de Sinaloa (Los Guzmán),1,
25004, Potrerillos,Cártel de Sinaloa (Los Zambada),1,
25004, Santa Lucía,Cártel de Sinaloa (Los Guzmán),1,
25004, Santa Lucía,Cártel de Sinaloa (Los Zambada),1,
25004, Santa Rita,Cártel de Sinaloa (Los Guzmán),1,
25004, Santa Rita,Cártel de Sinaloa (Los Zambada),1,
25004,Chirimoyos,Cártel de Sinaloa (Los Guzmán),1,1
25004,Chirimoyos,Cártel de Sinaloa (Los Zambada),1,1
25004,El Batel,Cártel de Sinaloa (Los Guzmán),,1
25004,El Batel,Cártel de Sinaloa (Los Zambada),,1
25004,El Palmito,Cártel de Sinaloa (Los Guzmán),,1
25004,El Palmito,Cártel de Sinaloa (Los Zambada),,1
25004,La Capilla del Taxte,Cártel de Sinaloa (Los Guzmán),,1
25004,La Capilla del Taxte,Cártel de Sinaloa (Los Zambada),,1
25004,La Petaca,Cártel de Sinaloa (Los Guzmán),,1
25004,La Petaca,Cártel de Sinaloa (Los Zambada),,1
25004,Las Guacamayas,Cártel de Sinaloa (Los Guzmán),,1
25004,Las Guacamayas,Cártel de Sinaloa (Los Zambada),,1
25004,Las Iguanas,Cártel de Sinaloa (Los Guzmán),,1
25004,Las Iguanas,Cártel de Sinaloa (Los Zambada),,1
25004,Loberas,Cártel de Sinaloa (Los Guzmán),,1
25004,Loberas,Cártel de Sinaloa (Los Zambada),,1
25004,Palmillas,Cártel de Sinaloa (Los Guzmán),,1
25004,Palmillas,Cártel de Sinaloa (Los Zambada),,1
25004,Potrerillos,Cártel de Sinaloa (Los Guzmán),,1
25004,Potrerillos,Cártel de Sinaloa (Los Zambada),,1
25004,Santa Lucía,Cártel de Sinaloa (Los Guzmán),,1
25004,Santa Lucía,Cártel de Sinaloa (Los Zambada),,1
25004,Santa Rita,Cártel de Sinaloa (Los Guzmán),,1
25004,Santa Rita,Cártel de Sinaloa (Los Zambada),,1
25005,,Cártel de Sinaloa,1,1
25005,,Cártel de Sinaloa (Los Guzmán),1,1
25005,,Cártel de Sinaloa (Los Zambada),1,1
25005, El Veinticuatro,Cártel de Sinaloa,1,
25005, Ibonía,Cártel de Sinaloa (Los Zambada),1,
25005, Ipucha,Cártel de Sinaloa (Los Zambada),1,
25005, Mezcaltitán,Cártel de Sinaloa,1,
25005,Bacata,Cártel de Sinaloa (Los Guzmán),1,1
25005,Cosala Centro,Cártel de Sinaloa (Los Zambada),1,1
25005,El Veinticuatro,Cártel de Sinaloa,,1
25005,Ibonía,Cártel de Sinaloa (Los Zambada),,1
25005,Ipucha,Cártel de Sinaloa (Los Zambada),,1
25005,La Ciruelita,Cártel de Sinaloa,1,1
25005,Mezcaltitán,Cártel de Sinaloa,,1
25006,,Cártel de Los Arellano Félix,,1
25006,,Cártel de Los Beltrán Leyva,1,1
25006,,Cártel de Sinaloa,1,1
25006,,Cártel de Sinaloa (Los Guzmán),1,1
25006,,Cártel de Sinaloa (Los Zambada),1,1
25006,,Cártel Jalisco Nueva Generación,1,1
25006,,Grupo del Guano,1,1
25006,,La Línea,1,
25006,,La Nueva Familia Michoacana,1,1
25006,,Los Cabrera,1,1
25006,,Los Cázares,1,
25006,,Los Chimales,1,1
25006,,Los Cuinis,1,
25006,,Los Demonios,1,1
25006,,Los Güeritos,1,1
25006,,Los Ninis,1,1
25006,,Los Ruelas Torres,1,
25006,,Los Rusos,1,1
25006,,Los Salgueiro,1,
25006,,Organización criminal de la familia Meza Flores,1,
25006, 10 de Mayo,Cártel de Sinaloa (Los Zambada),1,
25006, Adolfo Ruiz Cortines,Cártel de Sinaloa (Los Guzmán),1,
25006, Adolfo Ruiz Cortines,Cártel de Sinaloa (Los Zambada),1,
25006, Agua Caliente de los Monzon,Cártel de Sinaloa (Los Zambada),1,
25006, Altana Residencial,Cártel de Sinaloa (Los Guzmán),1,
25006, Antonio Nakayama,Cártel de Sinaloa (Los Guzmán),1,
25006, Antonio Nakayama,Cártel de Sinaloa (Los Zambada),1,
25006, Ayuné,Cártel de Sinaloa (Los Guzmán),1,
25006, Ayuné,Cártel de Sinaloa (Los Zambada),1,
25006, Banus,Cártel de Sinaloa,1,
25006, Bellavista,Cártel de Sinaloa (Los Guzmán),1,
25006, Bicentenario,Cártel de Sinaloa,1,
25006, Burócrata,Cártel de Sinaloa (Los Guzmán),1,
25006, Camanaca,Cártel de Sinaloa,1,
25006, Cañadas,Cártel de Sinaloa (Los Guzmán),1,
25006, Cañadas,Cártel de Sinaloa (Los Zambada),1,
25006, Carboneras,Cártel de Sinaloa,1,
25006, Chapultepec,Los Páez,1,
25006, Condesa,Cártel de Sinaloa,1,
25006, Corral Viejo,Cártel de Sinaloa,1,
25006, Costa Rica,Cártel de Sinaloa (Los Guzmán),1,
25006, Culiacancito,Cártel de Sinaloa (Los Guzmán),1,
25006, Desarrollo Urbano 3 Ríos,Cártel de Sinaloa,1,
25006, Desarrollo Urbano 3 Ríos,Cártel de Sinaloa (Los Zambada),1,
25006, El Canario,Cártel de Sinaloa,1,
25006, El Carrizalejo,Cártel de Sinaloa (Los Zambada),1,
25006, El Espinal,Cártel de Sinaloa (Los Guzmán),1,
25006, El Guayabito,Cártel de Sinaloa (Los Guzmán),1,
