original_index,Municipio,Presidente Municipal,Inicio,Conclusión,full_code,firstname,lastname1,lastname2
12870,SANTIAGO ASTATA,OSCAR EDUARDO RICARDEZ MEDINA,2023-01-01,2025-12-31,20453,Oscar Eduardo,Ricardez,Medina
12871,SANTIAGO ATITLÁN,FRANCISCO MATEO MENDOZA,2000-01-01,2000-12-31,20454,Francisco,Mateo,Mendoza
12872,SANTIAGO ATITLÁN,PEDRO VASQUEZ MÉNDEZ,2001-01-01,2001-12-31,20454,Pedro,Vasquez,Méndez
12873,SANTIAGO ATITLÁN,PEDRO QUINTAS VASQUEZ,2002-01-01,2004-12-31,20454,Pedro,Quintas,Vasquez
12874,SANTIAGO ATITLÁN,FELIX FRANCISCO JUAN,2005-01-01,2007-12-31,20454,Felix,Francisco,Juan
12875,SANTIAGO ATITLÁN,FAUSTO ORTEGA GONZALEZ,2008-01-01,2010-12-31,20454,Fausto,Ortega,Gonzalez
12876,SANTIAGO ATITLÁN,LEON CASTAÑEDA ROJAS,2011-01-01,2013-10-19,20454,Leon,Castañeda,Rojas
12877,SANTIAGO ATITLÁN,BENITO NABOR CASTAÑEDA,2013-10-20,2013-12-31,20454,Benito,Nabor,Castañeda
12878,SANTIAGO ATITLÁN,MARCOS AVENDAÑO BAUTISTA,2014-01-01,2019-12-31,20454,Marcos,Avendaño,Bautista
12879,SANTIAGO ATITLÁN,TOMAS ORTEGA VASQUEZ,2020-01-01,2022-12-31,20454,Tomas,Ortega,Vasquez
12880,SANTIAGO ATITLÁN,LEONARDO JAVIER JIMÉNEZ,2023-01-01,2025-12-31,20454,Leonardo,Javier,Jiménez
12881,SANTIAGO AYUQUILILLA,PEDRO GUZMAN VARGAS,2002-01-01,2004-12-31,20455,Pedro,Guzman,Vargas
12882,SANTIAGO AYUQUILILLA,CARMELO RAFAEL PEÑA MARTINES,2005-01-01,2007-12-31,20455,Carmelo Rafael,Peña,Martines
12883,SANTIAGO AYUQUILILLA,JOSE ARMANDO ROMERO ESCOBEDO,2008-01-01,2010-12-31,20455,Jose Armando,Romero,Escobedo
12884,SANTIAGO AYUQUILILLA,EMILIANO ZAMBRANO REYES,2011-01-01,2013-12-31,20455,Emiliano,Zambrano,Reyes
12885,SANTIAGO AYUQUILILLA,OMAR ARELLANO CRUZ,2014-01-01,2016-12-31,20455,Omar,Arellano,Cruz
12886,SANTIAGO AYUQUILILLA,ELIA ROSARIO SOMERA ROMERO,2017-01-01,2018-12-31,20455,Elia Rosario,Somera,Romero
12887,SANTIAGO AYUQUILILLA,GABRIELA PALACIOS MENDEZ,2019-01-01,2021-12-31,20455,Gabriela,Palacios,Mendez
12888,SANTIAGO AYUQUILILLA,MARICRUZ SANTOS MARTINEZ,2022-01-01,2024-12-31,20455,Maricruz,Santos,Martinez
12889,SANTIAGO AYUQUILILLA,JOSE ARMANDO ROMERO ESCOBEDO,2025-01-01,2027-12-31,20455,Jose Armando,Romero,Escobedo
12890,SANTIAGO CACALOXTEPEC,EUSEBIO ASUNCION RODRIGUEZ HERNANDEZ,2002-01-01,2004-12-31,20456,Eusebio Asuncion,Rodriguez,Hernandez
12891,SANTIAGO CACALOXTEPEC,MANUEL SILVIO MARTINEZ FLORES,2005-01-01,2007-12-31,20456,Manuel Silvio,Martinez,Flores
12892,SANTIAGO CACALOXTEPEC,JORGE LUIS LOPEZ GONZALEZ,2008-01-01,2010-12-31,20456,Jorge Luis,Lopez,Gonzalez
12893,SANTIAGO CACALOXTEPEC,SILVINO FRANCISCO FLORES HERNANDEZ,2011-01-01,2013-12-31,20456,Silvino Francisco,Flores,Hernandez
12894,SANTIAGO CACALOXTEPEC,JESÚS CASTILLO LÓPEZ,2014-01-01,2016-12-31,20456,Jesús,Castillo,López
12895,SANTIAGO CACALOXTEPEC,RAUL LUCERO HERNANDEZ,2017-01-01,2018-12-31,20456,Raul,Lucero,Hernandez
12896,SANTIAGO CACALOXTEPEC,CASTULO FELIX MARTINEZ FLORES,2022-01-01,2024-12-31,20456,Castulo Felix,Martinez,Flores
12897,SANTIAGO CACALOXTEPEC,SONIA PATRICIA APARICIO MENDOZA,2025-01-01,2027-12-31,20456,Sonia Patricia,Aparicio,Mendoza
12898,SANTIAGO CAMOTLÁN,TAURINO ILLESCAS CUEVAS,2002-01-01,2004-12-31,20457,Taurino,Illescas,Cuevas
12899,SANTIAGO CAMOTLÁN,AUGUSTO CUEVAS,2005-01-01,2007-12-31,20457,Augusto,Cuevas,
12900,SANTIAGO CAMOTLÁN,IGNACIO PEREZ GALLEGOS,2008-01-01,2010-12-31,20457,Ignacio,Perez,Gallegos
12901,SANTIAGO CAMOTLÁN,ESTEBAN ILLESCAS PEREZ,2011-01-01,2013-12-31,20457,Esteban,Illescas,Perez
12902,SANTIAGO CAMOTLÁN,NAYELI YURIDIA LOPEZ RAMIREZ,2014-01-01,2016-12-31,20457,Nayeli Yuridia,Lopez,Ramirez
12903,SANTIAGO CAMOTLÁN,MOISES LUNA MORALES,2017-01-01,2019-12-31,20457,Moises,Luna,Morales
12904,SANTIAGO CAMOTLÁN,ADRIAN ANASTACIO GUTIERREZ,2020-01-01,2022-12-31,20457,Adrian,Anastacio,Gutierrez
12905,SANTIAGO CAMOTLÁN,EMIGDIO SANTIBAÑEZ ILLESCAS,2023-01-01,2024-12-31,20457,Emigdio,Santibañez,Illescas
12906,SANTIAGO CAMOTLÁN,RIGOBERTO ILLESCAS APARICIO,2025-01-01,2027-12-31,20457,Rigoberto,Illescas,Aparicio
12907,SANTIAGO COMALTEPEC,RAFAEL HERNANDEZ LOPEZ,2002-01-01,2004-12-31,20458,Rafael,Hernandez,Lopez
12908,SANTIAGO COMALTEPEC,GERARDO LOPEZ HERNANDEZ,2005-01-01,2007-12-31,20458,Gerardo,Lopez,Hernandez
12909,SANTIAGO COMALTEPEC,FILBERTO LOPEZ HERNANDEZ,2008-01-01,2010-12-31,20458,Filberto,Lopez,Hernandez
12910,SANTIAGO COMALTEPEC,PALEMON HERNANDEZ FERRET,2011-01-01,2013-05-24,20458,Palemon,Hernandez,Ferret
12911,SANTIAGO COMALTEPEC,SALVADOR LÓPEZ KRAULETZ,2013-05-25,2015-06-30,20458,Salvador,López,Krauletz
12912,SANTIAGO COMALTEPEC,SALVADOR LOPEZ KRAULETZ,2015-07-01,2016-12-31,20458,Salvador,Lopez,Krauletz
12913,SANTIAGO COMALTEPEC,ELUTERIO AURELIO MORALES CASTRO,2017-01-01,2019-12-31,20458,Eluterio Aurelio,Morales,Castro
12914,SANTIAGO COMALTEPEC,RENE LOPEZ HERNANDEZ,2020-01-01,2022-12-31,20458,Rene,Lopez,Hernandez
12915,SANTIAGO COMALTEPEC,ELISEO LOPEZ GARCIA,2023-01-01,2024-06-30,20458,Eliseo,Lopez,Garcia
12916,SANTIAGO COMALTEPEC,EDILBERTO HERNANDEZ SANTIAGO,2024-07-01,2027-06-30,20458,Edilberto,Hernandez,Santiago
12917,SANTIAGO CHOÁPAM,FLORENTINO MARCIAL DIAZ,2002-01-01,2004-12-31,20460,Florentino,Marcial,Diaz
12918,SANTIAGO CHOÁPAM,LIBORIO OJEDA DIAZ,2005-01-01,2007-12-31,20460,Liborio,Ojeda,Diaz
12919,SANTIAGO CHOÁPAM,TITO YESCAS BAUTISTA,2008-01-01,2010-12-31,20460,Tito,Yescas,Bautista
12920,SANTIAGO CHOÁPAM,JESUS CERQUEDA HERNANDEZ,2011-01-01,2013-12-31,20460,Jesus,Cerqueda,Hernandez
12921,SANTIAGO CHOÁPAM,JUAN FILIBERTO YESCAS LEONARDO,2014-01-01,2016-12-31,20460,Juan Filiberto,Yescas,Leonardo
12922,SANTIAGO CHOÁPAM,JUSTINO YESCAS GREGORIO,2017-01-01,2017-03-30,20460,Justino,Yescas,Gregorio
12923,SANTIAGO CHOÁPAM,ELMER CARDOZA OJEDA,2017-03-31,2019-12-31,20460,Elmer,Cardoza,Ojeda
12924,SANTIAGO CHOÁPAM,EVERGISTO GAMBOA DIAZ,2020-01-01,2022-12-31,20460,Evergisto,Gamboa,Diaz
12925,SANTIAGO CHOÁPAM,HERMELANDA SANTIAGO GARCIA,2023-01-01,2025-12-31,20460,Hermelanda,Santiago,Garcia
12926,SANTIAGO DEL RÍO,ALBERTO NAVARRETE ZENTENO,2002-01-01,2004-12-31,20461,Alberto,Navarrete,Zenteno
12927,SANTIAGO DEL RÍO,MARIO LOPEZ LUNA,2005-01-01,2007-12-31,20461,Mario,Lopez,Luna
12928,SANTIAGO DEL RÍO,FELIPE GARCIA PERAL,2008-01-01,2010-12-31,20461,Felipe,Garcia,Peral
12929,SANTIAGO DEL RÍO,NOE NAVARRETE NAVARRETE,2011-01-01,2013-12-28,20461,Noe,Navarrete,Navarrete
12930,SANTIAGO DEL RÍO,MIGUEL NIEVES ZURITA,2013-12-29,2016-12-31,20461,Miguel,Nieves,Zurita
12931,SANTIAGO DEL RÍO,PEDRO TORRALBA GARCIA,2017-01-01,2019-12-31,20461,Pedro,Torralba,Garcia
12932,SANTIAGO DEL RÍO,LEONCIO NAVARRETE CARRASCO,2020-01-01,2022-12-31,20461,Leoncio,Navarrete,Carrasco
12933,SANTIAGO DEL RÍO,LOURDES GONZALEZ LOPEZ,2023-01-01,2025-12-31,20461,Lourdes,Gonzalez,Lopez
12934,SANTIAGO HUAJOLOTITLÁN,ERIC FILADELFO ROJAS PEÑALOZA,2002-01-01,2004-12-31,20462,Eric Filadelfo,Rojas,Peñaloza
12935,SANTIAGO HUAJOLOTITLÁN,PEDRO RUBEN URRUTIA CRUZ,2005-01-01,2007-12-31,20462,Pedro Ruben,Urrutia,Cruz
12936,SANTIAGO HUAJOLOTITLÁN,ERIC FILADELFO ROJAS PEÑALOZA,2011-01-01,2013-08-30,20462,Eric Filadelfo,Rojas,Peñaloza
12937,SANTIAGO HUAJOLOTITLÁN,RAFAEL BAUTISTA MONTESINOS,2013-08-31,2016-12-31,20462,Rafael,Bautista,Montesinos
12938,SANTIAGO HUAJOLOTITLÁN,ALEJANDRA CORTAZAR JIMENEZ,2017-01-01,2018-12-31,20462,Alejandra,Cortazar,Jimenez
12939,SANTIAGO HUAJOLOTITLÁN,JOSE LUIS RAMIREZ ALVERDIN,2019-01-01,2021-12-31,20462,Jose Luis,Ramirez,Alverdin
12940,SANTIAGO HUAJOLOTITLÁN,JOSE GUADALUPE BARBOSA BARRAGAN,2022-01-01,2027-12-31,20462,Jose Guadalupe,Barbosa,Barragan
12941,SANTIAGO HUAUCLILLA,GERARDO A. CARBALLIDO ALEXANDRES,2002-01-01,2004-12-31,20463,Gerardo A.,Carballido,Alexandres
12942,SANTIAGO HUAUCLILLA,LUIS CRUZ REYES,2005-01-01,2007-12-31,20463,Luis,Cruz,Reyes
12943,SANTIAGO HUAUCLILLA,RAFAEL GILBERTO BAUTISTA NICOLAS,2008-01-01,2010-12-31,20463,Rafael Gilberto,Bautista,Nicolas
12944,SANTIAGO HUAUCLILLA,ALFONSO PEREZ DIAZ,2011-01-01,2013-12-31,20463,Alfonso,Perez,Diaz
12945,SANTIAGO HUAUCLILLA,SANTIAGO JUAN PEÑALOZA RODRÍGUEZ,2014-01-01,2016-12-31,20463,Santiago Juan,Peñaloza,Rodríguez
12946,SANTIAGO HUAUCLILLA,ADOLFO ALFREDO CHAVEZ ZARATE,2017-01-01,2019-12-31,20463,Adolfo Alfredo,Chavez,Zarate
12947,SANTIAGO HUAUCLILLA,RAFAEL GILBERTO BAUTISTA NICOLAS,2020-01-01,2022-12-31,20463,Rafael Gilberto,Bautista,Nicolas
12948,SANTIAGO HUAUCLILLA,PABLO PEREZ GUIZADO,2023-01-01,2025-12-31,20463,Pablo,Perez,Guizado
12949,SANTIAGO IHUITLÁN PLUMAS,JUAN HERNÁNDEZ LÓPEZ,2000-01-01,2001-12-31,20464,Juan,Hernández,López
12950,SANTIAGO IHUITLÁN PLUMAS,ORLANDO GUARNEROS LAGUNAS,2002-01-01,2004-12-31,20464,Orlando,Guarneros,Lagunas
12951,SANTIAGO IHUITLÁN PLUMAS,JORGE MARTINEZ HERNANDEZ,2005-01-01,2007-12-31,20464,Jorge,Martinez,Hernandez
12952,SANTIAGO IHUITLÁN PLUMAS,SAUL SANTIAGO GARNICA,2008-01-01,2010-12-31,20464,Saul,Santiago,Garnica
12953,SANTIAGO IHUITLÁN PLUMAS,JUAN MARTIN HERNANDEZ HERNANDEZ,2011-01-01,2013-09-20,20464,Juan Martin,Hernandez,Hernandez
12954,SANTIAGO IHUITLÁN PLUMAS,BULMARO CUEVAS HERNÁNDEZ,2013-09-21,2014-12-31,20464,Bulmaro,Cuevas,Hernández
12955,SANTIAGO IHUITLÁN PLUMAS,RIGOVERTO HERNANDEZ RAMIREZ,2015-01-01,2016-12-31,20464,Rigoverto,Hernandez,Ramirez
12956,SANTIAGO IHUITLÁN PLUMAS,UBALDO RAMIREZ GARCIA,2017-01-01,2019-12-31,20464,Ubaldo,Ramirez,Garcia
12957,SANTIAGO IHUITLÁN PLUMAS,BENYUSET HERNANDEZ GONZALEZ,2020-01-01,2022-12-31,20464,Benyuset,Hernandez,Gonzalez
12958,SANTIAGO IHUITLÁN PLUMAS,BENITO LOPEZ LOPEZ,2023-01-01,2027-12-31,20464,Benito,Lopez,Lopez
12959,SANTIAGO IXCUINTEPEC,VALERIANO DOMINGUEZ PACHECO,2002-01-01,2004-12-31,20465,Valeriano,Dominguez,Pacheco
12960,SANTIAGO IXCUINTEPEC,YUCUNDO DOMINGUEZ MARIA,2005-01-01,2007-12-31,20465,Yucundo,Dominguez,Maria
12961,SANTIAGO IXCUINTEPEC,CLAUDIO VILLANUEVA DEL CARMEN,2008-01-01,2010-12-31,20465,Claudio Villanueva,Del,Carmen
12962,SANTIAGO IXCUINTEPEC,ESTEBAN ESPINOSA GALEANA,2011-01-01,2013-07-19,20465,Esteban,Espinosa,Galeana
12963,SANTIAGO IXCUINTEPEC,ALEJANDRO BISARRO VALENTÍN,2013-07-20,2016-12-31,20465,Alejandro,Bisarro,Valentín
12964,SANTIAGO IXCUINTEPEC,EMETERIO JUAREZ OLIVERA,2017-01-01,2019-12-31,20465,Emeterio,Juarez,Olivera
12965,SANTIAGO IXCUINTEPEC,GUILLERMO ROBLES JUAREZ,2020-01-01,2022-12-31,20465,Guillermo,Robles,Juarez
12966,SANTIAGO IXCUINTEPEC,CARLOS NOLASCO CASTAÑEDA,2023-01-01,2024-12-31,20465,Carlos,Nolasco,Castañeda
12967,SANTIAGO IXCUINTEPEC,TEOBALDO DEMETRIO MÁRQUEZ,2025-01-01,2027-12-31,20465,Teobaldo,Demetrio,Márquez
12968,SANTIAGO IXTAYUTLA,GUADALUPE RAMIREZ,2002-01-01,2004-12-31,20466,Guadalupe,Ramirez,
12969,SANTIAGO IXTAYUTLA,FRANCISCO MALDONADO QUIROZ,2005-01-01,2007-12-31,20466,Francisco,Maldonado,Quiroz
12970,SANTIAGO IXTAYUTLA,JULIAN RAMIREZ VELASCO,2008-01-01,2010-12-31,20466,Julian,Ramirez,Velasco
12971,SANTIAGO IXTAYUTLA,JUAN ALAVEZ,2011-01-01,2013-12-13,20466,Juan,Alavez,
12972,SANTIAGO IXTAYUTLA,FRANCISCO MALDONADO QUIROZ,2013-12-14,2016-12-31,20466,Francisco,Maldonado,Quiroz
12973,SANTIAGO IXTAYUTLA,MIGUEL CRUZ QUIROZ,2017-01-01,2019-12-31,20466,Miguel,Cruz,Quiroz
12974,SANTIAGO IXTAYUTLA,GERARDO GARCIA VELASCO,2020-01-01,2022-12-31,20466,Gerardo,Garcia,Velasco
12975,SANTIAGO IXTAYUTLA,ANTONIO MERINO QUIROZ,2023-01-01,2025-12-31,20466,Antonio,Merino,Quiroz
12976,SANTIAGO JAMILTEPEC,DELFINA ELIZABETH GUZMAN DIAZ,2002-01-01,2004-12-31,20467,Delfina Elizabeth,Guzman,Diaz
12977,SANTIAGO JAMILTEPEC,JOSE ANTONIO YGLESIAS ARREOLA,2005-01-01,2007-12-31,20467,Jose Antonio,Yglesias,Arreola
12978,SANTIAGO JAMILTEPEC,PRISCILIANO RAMIREZ GARCIA,2008-01-01,2010-12-31,20467,Prisciliano,Ramirez,Garcia
12979,SANTIAGO JAMILTEPEC,GABRIEL IGLESIAS MEZA,2011-01-01,2013-12-31,20467,Gabriel,Iglesias,Meza
12980,SANTIAGO JAMILTEPEC,BRAÚLIO HERNÁNDEZ OCAMPO,2014-01-01,2016-12-31,20467,Braúlio,Hernández,Ocampo
12981,SANTIAGO JAMILTEPEC,CECILIA RIVAS MARQUEZ,2019-01-01,2024-12-31,20467,Cecilia,Rivas,Marquez
12982,SANTIAGO JAMILTEPEC,AUBERTO RAMOS ACEVEDO,2025-01-01,2027-12-31,20467,Auberto,Ramos,Acevedo
12983,SANTIAGO JOCOTEPEC,DIEGO JIMENEZ CUEVAS,2002-01-01,2004-12-31,20468,Diego,Jimenez,Cuevas
12984,SANTIAGO JOCOTEPEC,PROSPERO BELLO GARCIA,2005-01-01,2007-12-31,20468,Prospero,Bello,Garcia
12985,SANTIAGO JOCOTEPEC,ELEUTERIO ENRIQUEZ MENDOZA,2008-01-01,2010-12-31,20468,Eleuterio,Enriquez,Mendoza
12986,SANTIAGO JOCOTEPEC,JORGE ORLANDO GARCIA SANCHEZ,2011-01-01,2013-10-12,20468,Jorge Orlando,Garcia,Sanchez
12987,SANTIAGO JOCOTEPEC,JAVIER IGNACIO FLORES,2013-10-13,2016-12-31,20468,Javier,Ignacio,Flores
12988,SANTIAGO JOCOTEPEC,SALVADOR SALINAS MARTINEZ,2017-01-01,2019-12-31,20468,Salvador,Salinas,Martinez
12989,SANTIAGO JOCOTEPEC,PEDRO ESCARCEGA PEREZ,2020-01-01,2023-03-27,20468,Pedro,Escarcega,Perez
12990,SANTIAGO JOCOTEPEC,JAVIER IGNACIO FLORES,2023-03-28,2026-03-27,20468,Javier,Ignacio,Flores
12991,SANTIAGO JUXTLAHUACA,CELESTINO HERMINIO CHAVEZ GUTIERREZ,2002-01-01,2004-12-31,20469,Celestino Herminio,Chavez,Gutierrez
12992,SANTIAGO JUXTLAHUACA,JOSE MARCELO MEJIA GARCIA,2005-01-01,2007-12-31,20469,Jose Marcelo,Mejia,Garcia
12993,SANTIAGO JUXTLAHUACA,CARLOS MARTINEZ VILLAVICENCIO,2008-01-01,2010-12-31,20469,Carlos,Martinez,Villavicencio
12994,SANTIAGO JUXTLAHUACA,MIGUEL VICTORINO MEJIA SIERRA,2011-01-01,2013-12-31,20469,Miguel Victorino,Mejia,Sierra
12995,SANTIAGO JUXTLAHUACA,JOSÉ ALFONSO FERIA RODRÍGUEZ,2014-01-01,2016-12-31,20469,José Alfonso,Feria,Rodríguez
12996,SANTIAGO JUXTLAHUACA,NICOLAS ENRIQUEZ FERIA ROMERO,2017-01-01,2018-12-31,20469,Nicolas Enriquez,Feria,Romero
12997,SANTIAGO JUXTLAHUACA,NICOLAS ENRIQUE FERIA ROMERO,2019-01-01,2021-12-31,20469,Nicolas Enrique,Feria,Romero
12998,SANTIAGO JUXTLAHUACA,ARSENIO LORENZO MEJIA GARCIA,2022-01-01,2027-12-31,20469,Arsenio Lorenzo,Mejia,Garcia
12999,SANTIAGO LACHIGUIRI,ROGELIO TORAL SANCHEZ,2002-01-01,2004-12-31,20470,Rogelio,Toral,Sanchez
13000,SANTIAGO LACHIGUIRI,HERNANDO RAMIREZ BETANZOS,2005-01-01,2007-12-31,20470,Hernando,Ramirez,Betanzos
13001,SANTIAGO LACHIGUIRI,ISMAEL RODRIGUEZ LOPEZ,2008-01-01,2010-12-31,20470,Ismael,Rodriguez,Lopez
13002,SANTIAGO LACHIGUIRI,LEONARDO DOMINGUEZ DE JESUS,2011-01-01,2013-11-01,20470,Leonardo Dominguez,De,Jesus
13003,SANTIAGO LACHIGUIRI,EQUILEO VILLANUEVA TORAL,2013-11-02,2016-12-31,20470,Equileo,Villanueva,Toral
13004,SANTIAGO LACHIGUIRI,ITAISA LOPEZ GALVAN,2017-01-01,2019-12-31,20470,Itaisa,Lopez,Galvan
13005,SANTIAGO LACHIGUIRI,CIRO RIVERA GONZALES,2020-01-01,2022-12-31,20470,Ciro,Rivera,Gonzales
13006,SANTIAGO LACHIGUIRI,JOAQUIN MARTINEZ CHAVEZ,2023-01-01,2025-12-31,20470,Joaquin,Martinez,Chavez
13007,SANTIAGO LALOPA,FORTUNATO MARTÍNEZ,2000-01-01,2000-12-31,20471,Fortunato,Martínez,
13008,SANTIAGO LALOPA,SECUNDINO N. LÓPEZ CRUZ,2001-01-01,2001-12-31,20471,Secundino N.,López,Cruz
13009,SANTIAGO LALOPA,NOE ANDRES ZAVALA,2002-01-01,2004-12-31,20471,Noe,Andres,Zavala
13010,SANTIAGO LALOPA,BERNABE MORALES ANDRES,2005-01-01,2007-12-31,20471,Bernabe,Morales,Andres
13011,SANTIAGO LALOPA,JUAN GONZALO LOPEZ VASQUEZ,2008-01-01,2010-12-31,20471,Juan Gonzalo,Lopez,Vasquez
13012,SANTIAGO LALOPA,GREGORIO LORENZO LOPEZ,2011-01-01,2013-06-15,20471,Gregorio,Lorenzo,Lopez
13013,SANTIAGO LALOPA,JAVIER MARTÍNEZ VALDÉS,2013-06-16,2014-12-31,20471,Javier,Martínez,Valdés
13014,SANTIAGO LALOPA,VENUSTIANO ONESIMO YESCAS SANTIAGO,2015-01-01,2016-12-31,20471,Venustiano Onesimo,Yescas,Santiago
13015,SANTIAGO LALOPA,MATEO BAUTISTA ANDRES,2017-01-01,2019-12-31,20471,Mateo,Bautista,Andres
13016,SANTIAGO LALOPA,HUGO ENRIQUE CRUZ SANTIAGO,2020-01-01,2022-12-31,20471,Hugo Enrique,Cruz,Santiago
13017,SANTIAGO LALOPA,HERMENEGILDO FRANCISCO PEREZ MARTINEZ,2023-01-01,2024-12-31,20471,Hermenegildo Francisco,Perez,Martinez
13018,SANTIAGO LALOPA,NARCISO ZAVALA MARTINEZ,2025-01-01,2027-12-31,20471,Narciso,Zavala,Martinez
13019,SANTIAGO LAOLLAGA,ANTONIO TERAN MELCHOR,2002-01-01,2004-12-31,20472,Antonio,Teran,Melchor
13020,SANTIAGO LAOLLAGA,RUVICEL RAMIREZ BETANZOS,2005-01-01,2010-12-31,20472,Ruvicel,Ramirez,Betanzos
13021,SANTIAGO LAOLLAGA,ANTONIA GUZMAN JARQUIN,2011-01-01,2013-12-31,20472,Antonia,Guzman,Jarquin
13022,SANTIAGO LAOLLAGA,MIGUEL ÁLVAREZ SANTIAGO,2014-01-01,2016-12-31,20472,Miguel,Álvarez,Santiago
13023,SANTIAGO LAOLLAGA,AKSA YURAY TOLEDO PRADO,2017-01-01,2022-03-30,20472,Aksa Yuray,Toledo,Prado
13024,SANTIAGO LAOLLAGA,FELIPE BENITEZ DOMINGUEZ,2022-03-31,2024-12-31,20472,Felipe,Benitez,Dominguez
13025,SANTIAGO LAOLLAGA,BASILIO MANUEL GUZMAN,2025-01-01,2027-12-31,20472,Basilio,Manuel,Guzman
13026,SANTIAGO LAXOPA,MACEDONIO T. FLORES GÓMEZ,2000-01-01,2001-12-31,20473,Macedonio T.,Flores,Gómez
13027,SANTIAGO LAXOPA,NOE MALDONADO MALDONADO,2002-01-01,2004-12-31,20473,Noe,Maldonado,Maldonado
13028,SANTIAGO LAXOPA,LIBORIO BENITEZ SALVADOR,2005-01-01,2007-12-31,20473,Liborio,Benitez,Salvador
13029,SANTIAGO LAXOPA,JAIME HERNANDEZ IGNACIO,2008-01-01,2010-12-31,20473,Jaime,Hernandez,Ignacio
13030,SANTIAGO LAXOPA,TIMOTEO LOPEZ CELIS,2011-01-01,2013-08-10,20473,Timoteo,Lopez,Celis
13031,SANTIAGO LAXOPA,MATEO GARCÍA LERDO,2013-08-11,2014-12-31,20473,Mateo,García,Lerdo
13032,SANTIAGO LAXOPA,LIBRADO FLORES MALDONADO,2015-01-01,2016-12-31,20473,Librado,Flores,Maldonado
13033,SANTIAGO LAXOPA,NAHUM MALDONADO VAZQUEZ,2017-01-01,2019-12-31,20473,Nahum,Maldonado,Vazquez
13034,SANTIAGO LAXOPA,PROSPERO JIMENEZ ORTEGA,2020-01-01,2022-12-31,20473,Prospero,Jimenez,Ortega
13035,SANTIAGO LAXOPA,LUIZ MANUEL VASQUEZ MALDONADO,2023-01-01,2024-12-31,20473,Luiz Manuel,Vasquez,Maldonado
13036,SANTIAGO LAXOPA,GERARDO ROBLES CASTRO,2025-01-01,2027-12-31,20473,Gerardo,Robles,Castro
13037,SANTIAGO LLANO GRANDE,CONSTANTINO ALEJANDRO AGUSTINIANO,2002-01-01,2004-12-31,20474,Constantino,Alejandro,Agustiniano
13038,SANTIAGO LLANO GRANDE,ADELFO LOPEZ ARELLANES,2005-01-01,2007-12-31,20474,Adelfo,Lopez,Arellanes
13039,SANTIAGO LLANO GRANDE,ISMAEL ARELLANES SAGUILAN,2008-01-01,2010-12-31,20474,Ismael,Arellanes,Saguilan
13040,SANTIAGO LLANO GRANDE,JUAN GABRIEL RODRIGUEZ SALINAS,2011-01-01,2013-12-31,20474,Juan Gabriel,Rodriguez,Salinas
13041,SANTIAGO LLANO GRANDE,GILBERTO MELO GUZMÁN,2014-01-01,2016-12-31,20474,Gilberto,Melo,Guzmán
13042,SANTIAGO LLANO GRANDE,MAURILIO LAREDO SERRANO,2017-01-01,2018-12-31,20474,Maurilio,Laredo,Serrano
13043,SANTIAGO LLANO GRANDE,YOLANDA PEÑA SALINAS,2019-01-01,2021-12-31,20474,Yolanda,Peña,Salinas
13044,SANTIAGO LLANO GRANDE,JIVER BAÑOS ORTEGA,2022-01-01,2024-12-31,20474,Jiver,Baños,Ortega
13045,SANTIAGO LLANO GRANDE,XOCHIL CRUZ ARELLANES,2025-01-01,2027-12-31,20474,Xochil,Cruz,Arellanes
13046,SANTIAGO MATATLÁN,RICARDO LOPEZ MARTINEZ,2002-01-01,2004-12-31,20475,Ricardo,Lopez,Martinez
13047,SANTIAGO MATATLÁN,JULIO HERNANDEZ ESCOBAR,2005-01-01,2007-12-31,20475,Julio,Hernandez,Escobar
13048,SANTIAGO MATATLÁN,LUCIANO JIMENEZ SANTIAGO,2008-01-01,2010-12-31,20475,Luciano,Jimenez,Santiago
13049,SANTIAGO MATATLÁN,RICARDO LOPEZ MARTINEZ,2011-01-01,2013-11-02,20475,Ricardo,Lopez,Martinez
13050,SANTIAGO MATATLÁN,FELIPE MATEO MARTÍNEZ,2013-11-03,2016-12-31,20475,Felipe,Mateo,Martínez
13051,SANTIAGO MATATLÁN,FELIPE SERNAS CORTES,2017-01-01,2019-12-31,20475,Felipe,Sernas,Cortes
13052,SANTIAGO MATATLÁN,JUAN CARLITOS MENDEZ HERNANDEZ,2020-01-01,2022-12-31,20475,Juan Carlitos,Mendez,Hernandez
13053,SANTIAGO MATATLÁN,ROGELIO HERNANDEZ SERNAS,2023-01-01,2025-12-31,20475,Rogelio,Hernandez,Sernas
13054,SANTIAGO MILTEPEC,JULIO CESAR VASQUEZ,2002-01-01,2004-12-31,20476,Julio,Cesar,Vasquez
13055,SANTIAGO MILTEPEC,FRANCISCO VILLAGOMEZ ORTEGA,2005-01-01,2007-12-31,20476,Francisco,Villagomez,Ortega
13056,SANTIAGO MILTEPEC,VICTORIANO ROBERTO AGUILAR LOPEZ,2008-01-01,2010-12-31,20476,Victoriano Roberto,Aguilar,Lopez
13057,SANTIAGO MILTEPEC,AGUSTÍN RANULFO SÁNCHEZ TORRES,2013-11-23,2016-12-31,20476,Agustín Ranulfo,Sánchez,Torres
13058,SANTIAGO MILTEPEC,DAVID ORTEGA FLORES,2020-01-01,2022-12-31,20476,David,Ortega,Flores
