id,state.code,name,full_code,city.code,city.name
400,12,Huitzuco de los Figueroa,12034
401,12,Iguala de la Independencia,12035
402,12,Igualapa,12036
403,12,Ixcateopan de Cuauhtémoc,12037
404,12,José Azueta,12038
405,12,Juan R. Escudero,12039
406,12,Leonardo Bravo,12040
407,12,Malinaltepec,12041
408,12,Mártir de Cuilapan,12042
409,12,Metlatónoc,12043
410,12,Mochitlán,12044
411,12,Olinalá ,12045
412,12,Ometepec,12046
413,12,Pedro Ascencio Alquisiras,12047
414,12,Petatlán,12048
415,12,Pilcaya,12049
416,12,Pungarabato,12050
417,12,Quechultenango,12051
418,12,San Luis Acatlán,12052
419,12,San Marcos,12053
420,12,San Miguel Totolapan,12054
421,12,Taxco de Alarcón,12055
422,12,Tecoanapa,12056
423,12,Técpan de Galeana,12057
424,12,Teloloapan,12058
425,12,Tepecoacuilco de Trujano,12059
426,12,Tetipac,12060
427,12,Tixtla de Guerrero,12061
428,12,Tlacoachistlahuaca,12062
429,12,Tlacoapa,12063
430,12,Tlalchapa,12064
431,12,Tlalixtaquilla de Maldonado,12065
432,12,Tlapa de Comonfort,12066
433,12,Tlapehuala,12067
434,12,La Unión de Isidoro Montes de Oca,12068
435,12,Xalpatláhuac,12069
436,12,Xochihuehuetlán,12070
437,12,Xochistlahuaca,12071
438,12,Zapotitlán Tablas,12072
439,12,Zirándaro,12073
440,12,Zitlala,12074
441,12,Eduardo Neri,12075
442,12,Acatepec,12076
443,12,Marquelia,12077
444,12,Cochoapa el Grande,12078
445,12,José Joaquín de Herrera,12079
446,12,Juchitán,12080
447,12,Iliatenco,12081
448,13,Acatlán,13001
449,13,Acaxochitlán,13002
450,13,Actopan,13003
451,13,Agua Blanca de Iturbide,13004
452,13,Ajacuba,13005
453,13,Alfajayucan,13006
454,13,Almoloya,13007
455,13,Apan,13008
456,13,El Arenal,13009
457,13,Atitalaquia,13010,20,Tula
458,13,Atlapexco,13011
459,13,Atotonilco el Grande,13012
460,13,Atotonilco de Tula,13013,20,Tula
461,13,Calnali,13014
462,13,Cardonal,13015
463,13,Cuautepec de Hinojosa,13016,19,Tulancingo
464,13,Chapantongo,13017
465,13,Chapulhuacán,13018
466,13,Chilcuautla,13019
467,13,Eloxochitlán,13020
468,13,Emiliano Zapata,13021
469,13,Epazoyucan,13022,18,Pachuca
470,13,Francisco I. Madero,13023
471,13,Huasca de Ocampo,13024
472,13,Huautla,13025
473,13,Huazalingo,13026
474,13,Huehuetla,13027
475,13,Huejutla de Reyes,13028
476,13,Huichapan,13029
477,13,Ixmiquilpan,13030
478,13,Jacala de Ledezma,13031
479,13,Jaltocán,13032
480,13,Juárez Hidalgo,13033
481,13,Lolotla,13034
482,13,Metepec,13035
483,13,San Agustín Metzquititlán,13036
484,13,Metztitlán,13037
485,13,Mineral del Chico,13038
486,13,Mineral del Monte,13039,18,Pachuca
487,13,La Misión,13040
488,13,Mixquiahuala de Juárez,13041
